       TIC   RAJ2000   DEJ2000 class   varname       r   source
---------- --------- --------- ----- --------- ------- --------
  53059882 102.62118 -34.60493    EA             0.000 VilaNova
  53122807 102.80066 -35.46781    EA             0.000 VilaNova
  53178352 166.17623  -2.97222    EB             0.000 VilaNova
  53189332 166.42973  -5.07943    EA             0.000 VilaNova
  53292822 126.23846 -42.76984    EA             0.000 VilaNova
  53423741 118.80226  54.16268    EA    CL Lyn   0.034     GCVS
  53603189 103.13343 -25.55843    EW             0.000 VilaNova
  53708889  17.87464  61.14668    EA             0.000 VilaNova
  53713272  18.12049  60.22310    EA             0.000 VilaNova
  53729665  13.07216  35.26781    EA  V512 And   0.256     GCVS
  53842685 327.64656 -27.80986    EW             0.000 VilaNova
  53847727  14.29079  34.86406    EA             0.000 VilaNova
  53875171  14.69131  32.10566    EA    CP Psc   0.170     GCVS
  53963396  18.34237  60.76442    EA             0.000 VilaNova
  53997651 159.57947 -33.26826    EA             0.000 VilaNova
  54001270 331.54100 -29.54843    EA             0.000 VilaNova
  54018297  23.89963 -11.94185    EA             0.000 VilaNova
  54637745 118.75637 -14.10665    EA             0.000 VilaNova
  54957535 130.98525 -11.55766    EB             0.000 VilaNova
  55092869 161.70725  -9.39903    EA             0.000 VilaNova
  55222619 163.33030 -10.75467    EA             0.000 VilaNova
  55222620 163.33075 -10.75352    EA             0.000 VilaNova
  55252407 125.65366 -32.71475    EA             0.000 VilaNova
  55339898  96.67417  64.09089    EA             0.000 VilaNova
  55369219  77.50849 -61.59972    EA             0.000 VilaNova
  55383975  77.38351 -64.02620    EA             0.000 VilaNova
  55404385  78.01277 -65.17571    EA             0.000 VilaNova
  55408994 125.92960 -31.20633    EA             0.000 VilaNova
  55489734 110.59038 -11.99602    EA             0.000 VilaNova
  55497281  71.71773 -60.60353    EA             0.000 VilaNova
  55524055  72.05323 -63.69551    EA             0.000 VilaNova
  55602946  73.25353 -63.33596    EA             0.000 VilaNova
  55652785  74.02545 -63.00217    EA             0.000 VilaNova
  55652896  73.98023 -63.26009    EA             0.000 VilaNova
  55655482 101.31457  61.49233    EA             0.000 VilaNova
  55659311  74.11733 -64.48753    EA             0.000 VilaNova
  55727842 126.17512 -30.91290    EA             0.000 VilaNova
  55753802 181.58247  57.17644    EW             0.000 VilaNova
  55753808 181.60174  57.16004    EW             0.000 VilaNova
  55778901 182.26042  56.03165    EW             0.000 VilaNova
  55896456  68.63818  -9.32075    EW             0.000 VilaNova
  56001210  69.71553  -9.53237    EW             0.000 VilaNova
  56023695 113.07446 -14.60812    EA             0.000 VilaNova
  56127811  70.77995  -7.41169    EA             0.000 VilaNova
  56128191  70.75738  -6.43076    EA             0.000 VilaNova
  56332484 126.99759 -35.11376    EB             0.000 VilaNova
  56912737 139.35430  47.27258    EA             0.000 VilaNova
  57229803 250.90630  41.31592    EA             0.000 VilaNova
  57229962 251.10664  41.96920    EW             0.000 VilaNova
  57232909 251.16709  38.62321    EA             0.000 VilaNova
  57256934 251.54064  38.78919    EA             0.000 VilaNova
  57258016 251.64787  41.79229    EA             0.000 VilaNova
  57297550 251.72317  38.64951    EW             0.000 VilaNova
  57652994 173.76195 -30.72454    EA             0.000 VilaNova
  57963765   5.02897  33.23106    EW             0.000 VilaNova
  58018570   5.59317  33.35271    EA             0.000 VilaNova
  58108085  64.04619  29.12093    EA             0.000 VilaNova
  58466459 201.66071 -27.14083    EA             0.000 VilaNova
  58732360   3.28835   5.59528    EB    DV Psc   0.063     GCVS
  59038877  57.36570  12.91218    EW             0.000 VilaNova
  59038880  57.36475  12.90894    EW             0.000 VilaNova
  59091000  74.74754  14.54325    EA             0.000 VilaNova
  59354634  89.21081  16.35508    EA V1384 Ori   0.061     GCVS
  59834339  71.67746  29.68830    EA             0.000 VilaNova
  59855698 110.31105 -46.60549    EW  V653 Pup   0.048     GCVS
  60284401 125.08762  13.04849    EA             0.000 VilaNova
  60433558 273.67558 -33.14089    EA             0.000 VilaNova
  60655023 138.07760 -11.07892    EB             0.000 VilaNova
  60657338 138.03798  -8.34772    EW             0.000 VilaNova
  60658382 138.10854  -7.10980    EA             0.000 VilaNova
  60735803 210.97492 -29.58027    EA             0.000 VilaNova
  60979860 140.34505  -6.67209    EA             0.000 VilaNova
  60987622  29.49275  19.56873    EW             0.000 VilaNova
  61120063 226.96545 -25.23919    EW             0.000 VilaNova
  61135882 286.99507 -45.95733    EA             0.000 VilaNova
  61381436 287.69962 -45.62174    EA             0.000 VilaNova
  61704971 177.12065 -43.78146    EA  V348 Cen   0.080     GCVS
  61730680 289.08237 -44.14746    EW             0.000 VilaNova
  61898904 289.86158 -44.60225    EA             0.000 VilaNova
  62573638 133.74326  -3.55558    EA             0.000 VilaNova
  62702862  80.30287  29.56989    EB             0.000 VilaNova
  62762261 336.50229 -31.53636    EA             0.000 VilaNova
  63006634 291.87045  42.32865    EB             0.000 VilaNova
  63071165 291.93632  47.30971    EA             0.000 VilaNova
  63074282 291.99098  45.23414    EA             0.000 VilaNova
  63126950 292.13942  44.67273    EA             0.000 VilaNova
  63192395 104.72542 -25.57205    EA             0.000 VilaNova
  63280198 337.17632 -33.77070    EB             0.000 VilaNova
  63291675 292.49186  47.83536    EA             0.000 VilaNova
  63309085 158.35745  17.57429    EW             0.000 VilaNova
  63310637  30.08815  35.28701    EA             0.000 VilaNova
  63315565 319.91988  53.05811    EA             0.000 VilaNova
  63328020 320.06001  51.39473    EB             0.000 VilaNova
  63370066 292.63112  42.18078    EA             0.000 VilaNova
  63449090 292.86268  44.22102    EA             0.000 VilaNova
  63451547 292.78542  45.63018    EB             0.000 VilaNova
  63454475 292.81814  47.48118    EA             0.000 VilaNova
  63459761 308.52507  41.13587    EA             0.000 VilaNova
  63579446 105.49390 -25.53193    EA             0.000 VilaNova
  63588946  32.70641  33.77112    EA             0.000 VilaNova
  63597006 271.13676 -42.22341    EW  V711 CrA   0.028     GCVS
  63623869  32.68571  34.93796    EA             0.000 VilaNova
  63785934  12.07166 -28.08873    EB             0.000 VilaNova
  63818344  14.43249 -26.22290    EB             0.000 VilaNova
  63820329 308.74492  41.60482    EB             0.000 VilaNova
  63916460 320.78459  48.51893    EA             0.000 VilaNova
  63972389 337.60051  54.63202    EA             0.000 VilaNova
  63972440 337.60943  54.61846    EA             0.000 VilaNova
  64108432  39.87203 -20.04000    EA             0.000 VilaNova
  64366964 338.02628  53.95912    EA             0.000 VilaNova
  64608449 107.14052 -28.61318    EB             0.000 VilaNova
  64783257 107.26489 -24.50713    EA             0.000 VilaNova
  64789187 107.42926 -25.23103    EB    LZ CMa   0.042     GCVS
  64904640 322.58023  48.70192    EA             0.000 VilaNova
  64951042 339.06720  57.03561    EB             0.000 VilaNova
  65448527  41.93077 -25.26369    EB             0.000 VilaNova
  65628544 359.28530  55.70570    EA             0.000 VilaNova
  66080183 340.66109  53.41745    EW             0.000 VilaNova
  66102144 114.90025  -2.34373    EA             0.000 VilaNova
  66355834 341.23793  49.65764    EA             0.000 VilaNova
  66509654 109.42475 -23.99127    EA             0.000 VilaNova
  66545120 341.63911  52.15799    EB             0.000 VilaNova
  66563761  86.86205 -10.53296    EA             0.000 VilaNova
  66572840  37.66233 -12.89810    EA             0.000 VilaNova
  66573768  37.73515 -16.74517    EB             0.000 VilaNova
  66602813 109.45923 -29.60532    EA             0.000 VilaNova
  66715008 199.42882  -0.56239    EW             0.000 VilaNova
  66786762 341.89973  48.22701    EA             0.000 VilaNova
  67186251  83.35310  38.19081    EA             0.000 VilaNova
  67267845 240.95958 -29.97594    EA             0.000 VilaNova
  67296459  83.38941  36.99235    EA             0.000 VilaNova
  67360334  83.59502  40.71911    EA             0.000 VilaNova
  67474119 171.99383  14.83207    EB             0.000 VilaNova
  67515742  29.44190  38.07456    EB    DS And   0.078     GCVS
  67559369  15.93244 -30.39881    EA             0.000 VilaNova
  67565466 115.41211  41.49465    EA             0.000 VilaNova
  67646988 147.76907  35.96930    EA             0.000 VilaNova
  67686223  62.95086 -11.79075    EW             0.000 VilaNova
  67686556  63.03687 -10.46944    EW             0.000 VilaNova
  67687692  63.05272  -6.02157    EB             0.000 VilaNova
  67688552  63.12902  -9.11479    EA             0.000 VilaNova
  67707406 225.12334  33.67281    EA             0.000 VilaNova
  67707714 225.19558  35.13187    EW             0.000 VilaNova
  67719432  63.42458 -11.56012    EA             0.000 VilaNova
  67807856  64.48993  -9.44142    EA             0.000 VilaNova
  67808952  64.55568  -6.25944    EW             0.000 VilaNova
  67949277 142.65964  44.76941    EA             0.000 VilaNova
  68032870 219.34721  38.07827    EA             0.000 VilaNova
  68901798 249.68557  41.31360    EA             0.000 VilaNova
  69819180 337.80591 -22.99658    EA    KX Aqr   0.021     GCVS
  69838619 337.81421 -20.54243    EW             0.000 VilaNova
  69888530 338.46430 -23.86468    EA             0.000 VilaNova
  69889494 338.67487 -19.85981    EB             0.000 VilaNova
  69949079 340.04744 -23.22792    EB             0.000 VilaNova
  70253276 297.57977   7.83728    EB  V694 Aql   0.904     GCVS
  70442570 339.71444 -33.08135    EA             0.000 VilaNova
  70555928  33.75989 -33.85147    EB             0.000 VilaNova
  70717462 151.63913 -35.18010    EA             0.000 VilaNova
  70999666  91.27014  65.12145    EA             0.000 VilaNova
  71026173  65.82162 -13.04481    EW             0.000 VilaNova
  71103363  91.92486  60.80174    EA             0.000 VilaNova
  71107089  66.78323 -12.64653    EW             0.000 VilaNova
  71298511 154.39071 -32.46931    EA             0.000 VilaNova
  71300298 154.41461 -34.86487    EW    CI Ant   0.157     GCVS
  71330078 114.93267  69.25465    EA             0.000 VilaNova
  71531463 295.62273  31.32782    EA             0.000 VilaNova
  71546916 155.70159 -33.61619    EA             0.000 VilaNova
  71612483 202.29467  31.40195    EA             0.000 VilaNova
  71847068  26.07503  57.53656    EA             0.000 VilaNova
  72121778 186.28997 -42.70102    EA             0.000 VilaNova
  72534221 207.66933  14.28818    EA             0.000 VilaNova
  72588909  31.54453 -29.22606    EB             0.000 VilaNova
  72605231 151.79200 -40.47131    EA             0.000 VilaNova
  72747400  34.64029 -29.67113    EA    AV For   0.045     GCVS
  72782654  85.79259  -0.68744    EA             0.000 VilaNova
  72839144 254.11963  37.65525    EB             0.000 VilaNova
  72976915 119.95889  -3.47686    EA    BO Mon   0.083     GCVS
  73088974 189.78290 -45.56226    EB V1129 Cen   0.071     GCVS
  73177813 189.91355 -42.94243    EB             0.000 VilaNova
  73201833 153.93791 -36.98370    EB             0.000 VilaNova
  73315277 124.82150  62.50715    EA    OS UMa   0.048     GCVS
  73386477 154.55100 -36.80517    EA             0.000 VilaNova
  73455146 190.90658 -46.93467    EW             0.000 VilaNova
  73723286 155.63690 -40.51616    EA             0.000 VilaNova
  73764693 155.84123 -37.61664    EW             0.000 VilaNova
  74073423  83.09282  25.35211    EW V1409 Tau   0.094     GCVS
  74145447 295.27303  13.81568    EA    QS Aql   0.061     GCVS
  74528318 137.65721 -43.08223    EA             0.000 VilaNova
  74528791 137.74050 -43.26748    EA             0.000 VilaNova
  74627376 137.92632 -46.88623    EA             0.000 VilaNova
  75352949   6.41806 -17.81522    EB             0.000 VilaNova
  75377304   7.08917 -14.88799    EW             0.000 VilaNova
  75490265 225.23907 -33.43914    EA             0.000 VilaNova
  75593781  85.39562  25.99805    EA    GQ Tau   0.121     GCVS
  75818403 139.52680 -46.08307    EB             0.000 VilaNova
  75969405 226.70124 -35.08263    EA             0.000 VilaNova
  76305215 274.12836  37.18415    EW  V830 Lyr   0.050     GCVS
  76758733 270.71055 -54.58703    EA             0.000 VilaNova
  76873464  87.55469  26.96205    EW  V781 Tau   0.086     GCVS
  76923707 352.17196 -34.49140    EA             0.000 VilaNova
  76989773 353.29457 -35.46371    EA             0.000 VilaNova
  77030554 354.01502 -32.62341    EA             0.000 VilaNova
  77031413 354.17018 -34.61185    EA             0.000 VilaNova
  77031414 354.16824 -34.61127    EA             0.000 VilaNova
  77139245 168.02312  14.30620    EA             0.000 VilaNova
  77158150  68.25644 -38.28335    EA             0.000 VilaNova
  77320223  41.55176  33.77490    EA             0.000 VilaNova
  77477830 141.63093  -1.38699    EW  V583 Hya   0.057     GCVS
  77545160  43.08734  32.69378    EA             0.000 VilaNova
  77557473 179.12728 -26.48398    EA             0.000 VilaNova
  77703308  76.51621 -35.15312    EA             0.000 VilaNova
  77951245  79.00491 -31.41269    EA             0.000 VilaNova
  78055054  80.53820 -30.97084    EA             0.000 VilaNova
  78151317 147.66381  -5.51185    EA             0.000 VilaNova
  78234838 148.79425  -1.21216    EA             0.000 VilaNova
  78450017 102.58903 -21.46274    EA             0.000 VilaNova
  78511001  89.10885  26.31121    EW    WY Tau   0.100     GCVS
  78568736 102.89141 -22.19048    EA             0.000 VilaNova
  78692215  89.18113  25.23841    EA    EN Tau   0.115     GCVS
  78740218 103.11190 -22.31010    EA             0.000 VilaNova
  78817217 103.32031 -19.58551    EA             0.000 VilaNova
  79225651 317.84546 -52.33941    EA             0.000 VilaNova
  79311055  90.17091  24.47385    EB    SV Gem   0.064     GCVS
  79403459 320.24921 -52.47779    EB             0.000 VilaNova
  79492099 321.80505 -52.76553    EA             0.000 VilaNova
  79548760  51.07183 -45.09675    EA             0.000 VilaNova
  79565128  52.80337 -47.10460    EA             0.000 VilaNova
  80025900 121.00980 -46.33954    EA             0.000 VilaNova
